1,108.6034278
2,324.8730964
3,259.2142568
4,438.6566141
5,379.5966785
6,327.3657289
7,351.8416712
8,381.4064362
9,15.06024096
10,438.3561644
11,188.5125184
12,386.7069486
13,344.8275862
14,441.3793103
15,371.2296984
16,29.74530582
17,255.387071
18,412.6370084
19,360.7666291
20,354.767184
21,388.8213852
22,293.040293
23,363.6363636
24,279.5980778
25,401.2539185
26,401.2539185
27,222.3766505
28,315.270936
29,341.8803419
30,323.3956544
31,358.9455973
32,27.57788598
33,351.6483516
34,335.078534
35,290.9090909
36,307.3967339
37,337.7308707
38,153.1466858
39,311.7389187
40,320.9628887
41,26.08624766
42,335.2540597
43,383.0041891
44,284.5709204
45,93.85540402
46,368.4513529
47,374.9267721
48,301.602262
49,384.1536615
50,344.4564047
51,408.1632653
52,298.5074627
53,243.3460076
54,306.3666826
55,295.202952
56,343.9011284
57,29.95132909
58,307.1017274
59,357.1428571
60,281.4423923
61,259.6348884
62,356.7447046
63,222.1450885
64,28.32610428
65,342.9796356
66,262.6179729
67,249.2211838
68,367.1830178
69,335.078534
70,338.9830508
71,338.9830508
72,30.17302343
73,308.5824494
74,331.7781234
75,354.3743079
76,345.0134771
77,345.9459459
78,382.3178017
79,250.2933125
80,372.3094823
81,299.765808
82,278.9886661
83,212.2015915
84,399.0024938
85,343.5319377
86,397.2687772
87,363.8430927
88,26.79954776
89,375.8073987
90,384.8466627
91,286.4816473
92,387.8787879
93,375.1465416
94,381.1792734
95,333.3333333
96,366.5521191
97,29.75221979
98,369.088812
99,376.2492651
100,382.0895522
101,368.6635945
102,438.957476
103,44.21721708
104,383.9232154
105,331.6062176
106,27.52451402
107,407.1246819
108,367.3938002
109,383.2335329
110,373.8317757
111,162.7670397
112,392.1568627
113,210.1116218
114,369.3017888
115,30.6337354
116,344.2711135
117,378.250591
118,395.0617284
119,385.3100542
120,281.5662121
121,392.6380368
122,403.2766226
123,381.8615752
124,387.1748336
125,375.8073987
126,395.3057443
127,336.8421053
128,397.7625855
129,376.6921719
130,416.1248375
131,428.3801874
132,394.5745993
133,537.36356
134,327.5332651
135,382.7751196
136,345.9459459
137,403.5308953
138,281.938326
139,372.3094823
140,376.9140165
141,416.6666667
142,374.70726
143,406.6073698
144,318.8839063
145,389.5313451
146,398.505604
147,356.9436698
148,343.3476395
149,385.5421687
150,371.0144928
151,382.0895522
152,457.7968526
153,348.3941208
154,362.400906
155,403.785489
156,343.1635389
157,89.48545861
158,320.802005
159,27.35393427
160,221.8370884
161,384.8466627
162,336.6649132
163,385.3100542
164,399.0024938
165,310.2278236
166,429.2421194
167,369.088812
168,29.52301873
169,353.5911602
170,432.4324324
171,291.9708029
172,353.200883
173,369.5150115
174,300.1876173
175,337.3748023
176,445.0625869
177,295.202952
178,409.731114
179,406.0913706
180,449.122807
181,340.7880724
182,301.602262
183,340.9696324
184,444.4444444
185,376.9140165
186,423.5605559
187,386.0072376
188,302.4574669
189,182.8571429
190,308.4337349
191,344.0860215
192,298.3682984
193,319.84008
194,289.461782
195,329.8969072
196,358.1421377
197,397.0223325
198,323.8866397
199,369.7284806
200,382.3178017
201,376.4705882
202,327.3657289
203,215.9973
204,406.8658614
205,396.2848297
206,383.6930456
207,391.6768666
208,378.9224393
209,394.5745993
210,411.311054
211,363.6363636
212,415.3147307
213,366.3423011
214,394.5745993
215,209.5612312
216,366.9724771
217,431.5576534
218,391.198044
219,379.3716657
220,416.3955758
221,332.6403326
222,348.3941208
223,347.6371537
224,348.3941208
225,388.8213852
226,385.078219
227,410.2564103
228,419.6721311
229,388.3495146
230,383.2335329
231,348.583878
232,337.5527426
233,364.8802737
234,395.5500618
235,431.2668464
236,403.5308953
237,428.3801874
238,374.9267721
239,371.8768158
240,331.9502075
241,383.2335329
242,393.8461538
243,359.1470258
244,430.1075269
245,439.862543
246,457.7968526
247,419.1224623
248,27.42896327
249,419.3971166
250,426.9513009
251,403.785489
252,414.507772
253,429.5302013
254,399.7501562
255,416.1248375
256,308.8803089
257,351.4552444
258,375.5868545
259,293.7127123
260,416.1248375
261,327.7009729
262,440.1650619
263,433.0175913
264,446.9273743
265,339.7027601
266,389.0577508
267,159.3625498
268,386.47343
269,253.2647408
270,310.6796117
271,409.731114
272,415.5844156
273,375.5868545
274,398.505604
275,343.5319377
276,279.8425885
277,320.4807211
278,164.7785788
279,378.9224393
280,328.5420945
281,386.2401931
282,354.5706371
283,190.3628792
284,429.5302013
285,244.8355011
286,315.1157065
287,391.198044
288,371.6608595
289,395.7946815
290,339.5225464
291,396.039604
292,325.6997455
293,428.3801874
294,364.2572567
295,444.7533009
296,427.2363151
297,423.5605559
298,439.5604396
299,368.0276021
300,410.5195638
301,439.5604396
302,439.862543
303,21.831082
304,393.1203931
305,368.6635945
306,421.6073781
307,323.5591507
308,405.5766793
309,359.75267
310,309.3281779
311,338.4452671
312,403.2766226
313,381.8615752
314,335.2540597
315,435.6705242
316,376.9140165
317,333.8549817
318,365.5054255
319,321.6080402
320,346.3203463
321,389.0577508
322,292.2374429
323,374.2690058
324,353.9823009
325,372.960373
326,383.2335329
327,321.1239338
328,385.774563
329,425.2491694
330,372.0930233
331,320.9628887
332,345.5723542
333,399.0024938
334,397.0223325
335,404.2956412
336,280.7017544
337,393.8461538
338,349.917988
339,424.6848042
340,383.2335329
341,380.7257585
342,388.1140085
343,384.6153846
344,399.7501562
345,381.4064362
346,385.774563
347,363.8430927
348,389.2944039
349,370.3703704
350,26.32444883
351,345.7590492
352,354.1781959
353,310.9815355
354,416.3955758
355,317.3029251
356,377.5811209
357,376.6921719
358,430.396772
359,20.77382498
360,381.1792734
361,427.5217101
362,449.7540408
363,374.050263
364,387.6438522
365,391.6768666
366,395.7946815
367,335.4297694
368,361.3777527
369,423.0006609
370,427.8074866
371,403.2766226
372,329.218107
373,341.697811
374,268.68178
375,235.7274401
376,28.3461777
377,397.515528
378,356.3474388
379,416.9381107
380,339.5225464
381,406.8658614
382,421.3298223
383,344.4564047
384,384.8466627
385,341.697811
386,76.22677465
387,396.2848297
388,432.1404456
389,441.0751206
390,362.8117914
391,379.8219585
392,429.8186702
393,185.9924441
394,372.7431567
395,417.2099087
396,369.5150115
397,430.6864065
398,425.2491694
399,383.9232154
400,388.5853066
401,395.0617284
402,79.18831972
403,255.2852014
404,385.774563
405,375.5868545
406,320.6412826
407,438.957476
408,393.362016
409,378.4742756
410,438.957476
411,439.2587509
412,299.0654206
413,418.0274331
414,421.6073781
415,344.2711135
416,392.6380368
417,394.8180136
418,369.5150115
419,395.5500618
420,284.3180809
421,356.1491375
422,353.9823009
423,323.5591507
424,361.78632
425,393.1203931
426,349.1543917
427,393.603936
428,385.5421687
429,420.7758054
430,361.9909502
431,11.41104732
432,321.1239338
433,420.2232436
434,369.5150115
435,446.3040446
436,449.4382022
437,406.0913706
438,32.30039366
439,424.1219351
440,345.1995685
441,428.3801874
442,430.1075269
443,362.1958121
444,330.749354
445,431.8488529
446,277.2963605
447,458.781362
448,48.7804878
449,324.0506329
450,383.2335329
451,387.8787879
452,429.5302013
453,406.8658614
454,383.0041891
455,430.396772
456,27.48078492
457,453.579022
458,405.0632911
459,415.0453956
460,351.2623491
461,436.5620737
462,427.2363151
463,328.8797533
464,420.7758054
465,82.18826249
466,390.0060938
467,418.3006536
468,309.6274794
469,466.1325564
470,449.122807
471,430.396772
472,365.5054255
473,228.980322
474,84.38818565
475,323.7228123
476,384.3843844
477,440.7713499
478,391.9167177
479,450.3870514
480,379.1469194
481,368.4513529
482,353.7866224
483,405.3198227
484,376.9140165
485,390.4820012
486,441.9889503
487,411.311054
488,363.2236095
489,236.075249
490,341.8803419
491,241.1454408
492,255.2852014
493,324.8730964
494,331.6062176
495,404.551201
496,438.3561644
497,402.0100503
498,82.42112041
499,356.7447046
500,419.1224623
501,298.6467569
502,289.8550725
503,415.0453956
504,438.3561644
505,387.1748336
506,401.0025063
507,323.3956544
508,416.3955758
509,378.6982249
510,13.86391699
511,395.0617284
512,364.8802737
513,410.5195638
514,310.6796117
515,395.5500618
516,337.1970495
517,31.5348608
518,297.6744186
519,429.8186702
520,416.9381107
521,435.3741497
522,200.3757044
523,465.7933042
524,413.169787
525,436.5620737
526,361.78632
527,388.8213852
528,338.4452671
529,435.0781781
530,349.726776
531,427.5217101
532,364.6723647
533,416.9381107
534,363.8430927
535,428.0936455
536,290.2494331
537,259.4244021
538,371.6608595
539,349.917988
540,430.1075269
541,390.4820012
542,347.826087
543,268.907563
544,26.67444671
545,253.164557
546,431.8488529
547,303.7494067
548,328.7108372
549,141.9383455
550,290.5129369
551,244.5548338
552,329.218107
553,372.960373
554,293.8475666
555,298.5074627
556,19.03119332
557,181.0979061
558,44.13184388
559,312.3474866
560,157.4028529
561,20.85369827
562,128
563,124.6105919
564,36.19295368
565,193.7046005
566,97.14632665
567,203.691916
568,118.7824796
569,250
570,95.80838323
571,138.5881334
572,190.8738443
573,109.1219096
574,249.3182704
575,106.2946354
576,260.2684018
577,87.94833036
578,28.03206167
579,154.8886738
580,44.75837471
581,112.3595506
582,201.511335
583,177.3344417
584,42.24143621
585,142.5072367
586,122.9350749
587,133.4167188
588,91.19407239
589,119.5591257
590,176.5030336
