1,1.371648035
2,23.16825948
3,6.974716652
4,24.5398773
5,24.38281012
6,24.06015038
7,25.94875122
8,24.9143569
9,25.68218299
10,24.3383024
11,24.36053593
12,26.41135688
13,27.64340014
14,25.1572327
15,24.11091019
16,26.9996625
17,5.606559675
18,13.24722636
19,18.23154057
20,22.68216615
21,10.1497082
22,27.19238613
23,30.46458492
24,20.01501126
25,17.69911504
26,24.97658445
27,28.87044388
28,29.09090909
29,28.31858407
30,31.84713376
31,4.514417922
32,14.91980604
33,23.87347061
34,29.27186242
35,24.17648837
36,21.95389682
37,24.68373959
38,29.11208151
39,21.89980838
40,29.91772625
41,31.5581854
42,3.90453414
43,25.43720191
44,29.40095553
45,1.820167455
46,31.12840467
47,31.12840467
48,32.7734535
49,3.27238516
50,31.47128245
51,24.98438476
52,21.93583767
53,32.1672698
54,35.77817531
55,37.57632691
56,31.12840467
57,22.90950745
58,34.18803419
59,36.61327231
60,31.04384944
61,1.426253766
62,23.74591867
63,6.605019815
64,20.41858091
65,32.12851406
66,28.67383513
67,28.68411617
68,30.79291763
69,38.36930456
70,35.05696757
71,16.6216497
72,24.00960384
73,38.66602223
74,36.5463682
75,29.563932
76,34.24657534
77,19.86097319
78,29.27186242
79,31.06796117
80,29.22908294
81,25.51020408
82,14.72211999
83,29.88419873
84,23.87347061
85,19.92031873
86,4.616805171
87,35.2889281
88,36.79852806
89,6.49561546
90,29.00652647
91,26.93602694
92,32.37555645
93,28.95403547
94,32.66639445
95,22.02643172
96,24.89110143
97,36.96857671
98,25.63281
99,35.53976011
100,30.12048193
101,34.93449782
102,34.55723542
103,17.41780971
104,33.59932801
105,34.64703335
106,34.43822643
107,20.01501126
108,37.20930233
109,4.636068614
110,31.6580926
111,34.11513859
112,34.67706979
113,26.20373403
114,33.57112883
115,10.04142086
116,33.54297694
117,5.045408678
118,33.64171573
119,30.99573809
120,34.08606732
121,4.08851638
122,34.81288077
123,35.61887801
124,28.68411617
125,3.646640532
126,23.4741784
127,18.32760596
128,9.940357853
129,25.56727389
130,40.44489383
131,40.22121669
132,4.790132327
133,27.5862069
134,15.00375094
135,35.55555556
136,37.66478343
137,31.70828379
138,5.682221749
139,27.67208578
140,4.507550146
141,43.24324324
142,38.59141341
143,37.89673141
144,4.669896679
145,5.896661016
146,34.87358326
147,34.37902879
148,35.50821127
149,39.62357603
150,6.500893873
151,30.89996138
152,35.82624272
153,6.287825198
154,24.02402402
155,33.95585739
156,30.08649868
157,38.72216844
158,22.7985181
159,39.13894325
160,3.645809598
161,25.90673575
162,34.6170489
163,29.99625047
164,28.50017813
165,6.652806653
166,34.88879198
167,33.126294
168,10.93792726
169,14.20706802
170,35.39823009
171,18.3908046
172,24.50980392
173,3.719892123
174,29.31476731
175,26.34178466
176,11.41715427
177,21.35041366
178,16.41025641
179,21.62162162
180,23.26934264
181,21.64502165
182,9.603841537
183,29.83961209
184,24.22040569
185,13.85761303
186,12.28312606
187,32.82724661
188,36.98566805
189,19.94017946
190,16.49824706
191,16.62855955
192,3.03674461
193,25.3968254
194,27.05444707
195,14.21969428
196,2.697417223
197,10.0565682
198,9.923096006
199,10.24852677
200,19.04761905
201,6.921612736
202,8.874098724
203,11.51410478
204,15.49486733
205,7.480130902
206,12.1340816
207,14.33948736
208,5.995653151
209,10.5890139
210,28.38892832
211,6.520498818
212,32.4017821
213,23.39181287
214,34.72222222
215,8.084891359
216,34.70715835
217,24.60781298
218,23.06140098
219,33.54297694
220,30.58103976
221,29.01704752
222,37.71805752
223,37.0198982
224,26.30713581
225,39.80099502
226,30.66308931
227,47.08652148
228,28.72531418
229,28.59185132
230,32.69309358
231,29.68460111
232,26.37652489
233,32.67973856
234,33.00330033
235,41.08885465
236,34.40860215
237,33.22259136
238,35.90664273
239,5.12952039
240,29.11208151
241,21.82214948
242,34.96503497
243,27.52924983
244,29.50940612
245,31.29890454
246,28.64303616
247,33.48681457
248,40.46535154
249,31.29890454
250,22.69503546
251,19.51695535
252,27.02702703
253,32.31017771
254,34.82803657
255,24.24977266
256,23.63367799
257,28.82882883
258,41.4507772
259,39.80099502
260,28.01120448
261,29.72872538
262,15.5732918
263,21.04155708
264,11.65670989
265,30.9358082
266,26.24671916
267,40.16064257
268,13.60312872
269,9.064128711
270,9.037505648
271,29.54209749
272,25.96559559
273,30.14318011
274,4.098570623
275,27.77777778
276,46.51162791
277,26.272578
278,22.00825309
279,29.6956199
280,33.99915002
281,14.58789205
282,30.88803089
283,30.97173829
284,33.04419661
285,6.166653819
286,23.1013572
287,29.10149145
288,40.58853374
289,33.62757461
290,40
291,28.66356145
292,5.992509363
293,29.62962963
294,22.27791701
295,28.35873804
296,32.8407225
297,19.48368242
298,35.90664273
299,32.85420945
300,22.05679625
301,27.62430939
302,30.23431595
303,39.04343582
304,46.2962963
305,25.69868294
306,27.54820937
307,44.54342984
308,8.599376545
309,31.64556962
310,35.2889281
311,29.78406552
312,6.067961165
313,24.9298847
314,21.92982456
315,27.2479564
316,31.88521323
317,40.38364462
318,32.56003256
319,34.94975972
320,27.70083102
321,30.55767762
322,33.941451
323,39.15810083
324,31.87250996
325,23.99520096
326,33.31945023
327,3.66183
328,25.93192869
329,28.24858757
330,38.24091778
331,33.19502075
332,39.38946332
333,44.27227449
334,37.0198982
335,27.10945442
336,24.44987775
337,40.83716182
338,43.78762999
339,31.63305654
340,27.35042735
341,38.647343
342,36.44646925
343,24.08912978
344,31.39717425
345,25.75660013
346,38.6286818
347,34.94975972
348,22.7014756
349,27.37850787
350,32.41491086
351,32.25806452
352,6.743656748
353,36.5463682
354,32.23207091
355,29.78406552
356,27.52924983
357,8.797976465
358,30.79291763
359,35.52397869
360,29.83961209
361,28.10962755
362,17.44059298
363,32.21908981
364,14.80932988
365,24.86788934
366,31.57063931
367,15.72327044
368,7.390300231
369,13.65886973
370,4.023537696
371,27.83576896
372,9.039548023
373,32.18020917
374,29.35779817
375,7.733204447
376,30.76923077
377,38.87269193
378,29.25045704
379,9.737098345
380,23.5640648
381,34.40860215
382,42.23864836
383,39.66286564
384,5.46224225
385,23.1013572
386,32.24506247
387,39.15810083
388,34.93449782
389,46.18937644
390,28.25856588
391,41.25838061
392,6.389266033
393,32.82724661
394,47.56242568
395,43.7397485
396,11.37171286
397,28.7459576
398,29.95132909
399,15.48586914
400,9.372071228
401,32.7734535
402,40.56795132
403,25.83144979
404,47.39336493
405,16.19105444
406,31.54574132
407,34.72222222
408,40.69175992
409,7.878668505
410,40.34291478
411,29.59674436
412,22.93577982
413,37.71805752
414,33.79805661
415,45.50625711
416,31.85981681
417,39.38946332
418,13.34000334
419,25.10985562
420,32.31017771
421,30.97173829
422,31.32341425
423,43.78762999
424,33.16749585
425,41.60166407
426,35.85835948
427,38.55421687
428,59.04059041
429,41.53686397
430,29.143898
431,46.86584651
432,43.52557127
433,6.335629999
434,44.19889503
435,11.82732111
436,43.85964912
437,30.4414003
438,40.6710727
439,33.52891869
440,8.293593199
441,29.563932
442,33.41687552
443,32.56003256
444,31.96164602
445,29.03811252
446,40.50632911
447,20.6185567
448,31.44654088
449,40.73319756
450,4.893564962
451,28.26855124
452,7.388252678
453,36.06853021
454,41.84100418
455,37.31343284
456,35.6824264
457,45.89787722
458,39.96003996
459,32.24506247
460,26.75585284
461,27.64340014
462,35.49245785
463,36.64681631
464,32.07698476
465,31.53330706
466,39.48667325
467,8.490766292
468,16.64932362
469,25.53463134
470,29.77298102
471,31.27443315
472,22.34636872
473,32.4017821
474,8.075913588
475,8.666450005
476,12.53132832
477,32.98969072
478,23.24905551
479,11.7820324
480,6.663890046
481,26.64002664
482,6.5199674
